N_docs,ExecutionTimeInsertionMean,ExecutionTimeInsertionTotal,ExecutionTimeSearchMean,ExecutionTimeSearchMax,NumComparisonsInsertionMean,NumComparisonsInsertionTotal,NumComparisonsSearchMean,NumComparisonsSearchMax,TreeHeight,MaxBranch,MinBranch,NumNodes,TreeSizeBytes
8590,0.00153961,12416.1,0.00170963,0.023207,14,113831984,17,22,21,21,12,191154,65766151
8600,0.00154111,12439.3,0.0017099,0.019779,14,113934537,17,22,21,21,12,191191,65814698
8610,0.00154555,12488.2,0.0016914,0.019859,14,114055558,17,22,21,21,12,191260,65854437
8620,0.00154141,12467,0.00168374,0.022028,14,114168826,17,22,21,21,12,191298,65944202
8630,0.00153824,12454.5,0.00168058,0.023505,14,114290741,17,22,21,21,12,191344,65994720
8640,0.00153497,12443.9,0.00167514,0.023763,14,114440462,17,22,21,21,12,191400,66050204
8650,0.00153918,12495.5,0.00168196,0.01913,14,114603374,17,22,21,21,12,191462,66116461
8660,0.00153852,12503.2,0.00171065,0.022773,14,114723462,17,22,21,21,12,191501,66183406
8670,0.00153815,12514.9,0.00170316,0.021149,14,114861833,17,22,21,21,12,191585,66274718
8680,0.0015372,12523.9,0.00167603,0.017637,14,115019061,17,22,21,21,12,191676,66362815
8690,0.00154133,12569.6,0.00167795,0.024357,14,115130915,17,22,21,21,12,191716,66409395
8700,0.0015364,12544,0.00170747,0.023066,14,115267113,17,22,21,21,12,191752,66438359
8710,0.00153958,12588,0.00168107,0.016566,14,115436348,17,22,21,21,12,191815,66530854
8720,0.00153807,12587.9,0.00168256,0.018151,14,115549657,17,22,21,21,12,191862,66564681
8730,0.00154048,12625,0.00169145,0.026949,14,115711486,17,22,21,21,12,191918,66603344
8740,0.00153696,12615.3,0.00171102,0.019833,14,115890865,17,22,21,21,12,191987,66661719
8750,0.00154048,12659.5,0.00168117,0.034787,14,116034314,17,22,21,21,12,192020,66713826
8760,0.00153794,12658.5,0.00168037,0.018453,14,116221821,17,22,21,21,12,192149,66811562
8770,0.00153705,12664.3,0.00169857,0.025951,14,116343612,17,22,21,21,12,192179,66874124
8780,0.00153906,12699,0.00167663,0.01686,14,116513930,17,22,21,21,12,192239,66927819
8790,0.00153428,12674.8,0.00167411,0.018517,14,116655709,17,22,21,21,12,192273,66975688
8800,0.00153631,12710.6,0.00169972,0.017973,14,116834376,17,22,21,21,12,192352,67061684
8810,0.00153294,12696.2,0.00167514,0.022317,14,116960324,17,22,21,21,12,192382,67084242
8820,0.00153718,12745.2,0.00169362,0.016747,14,117090023,17,22,21,21,12,192439,67127688
8830,0.00153461,12742.2,0.00169897,0.018287,14,117262640,17,22,21,21,12,192500,67240938
8840,0.00153594,12765.9,0.00170212,0.024997,14,117380919,17,22,21,21,12,192598,67303575
8850,0.00153751,12795.5,0.00170581,0.024734,14,117536893,17,22,21,21,12,192659,67383469
8860,0.00153782,12812.9,0.00167248,0.017086,14,117673803,17,22,21,21,12,192703,67452433
8870,0.0015366,12827,0.00170029,0.027721,14,117904696,17,22,21,21,12,192784,67554644
8880,0.00153408,12818,0.00167232,0.020243,14,118017949,17,22,21,21,12,192817,67616567
8890,0.00153864,12872.4,0.00170345,0.018469,14,118170826,17,22,21,21,12,192867,67679593
8900,0.00153577,12864.2,0.00167628,0.021146,14,118318789,17,22,21,21,12,192932,67732800
8910,0.00153432,12868.5,0.0016666,0.017094,14,118471655,17,22,21,21,12,192973,67788879
8920,0.00153576,12897.2,0.00170081,0.02665,14,118627181,17,22,21,21,12,193028,67849064
8930,0.0015347,12901.3,0.00170404,0.017986,14,118748840,17,22,21,21,12,193066,67891142
8940,0.00153786,12948.1,0.00170227,0.018274,14,118939931,17,22,21,21,12,193170,67949425
8950,0.00153728,12956,0.00167196,0.018065,14,119059381,17,22,21,21,12,193200,67989350
8960,0.00154493,13042.7,0.00167353,0.016628,14,119270392,17,22,21,21,12,193367,68097323
8970,0.00153783,13002.2,0.00170587,0.021233,14,119452683,17,22,21,21,12,193500,68144634
8980,0.00153849,13023.4,0.00167753,0.027259,14,119599808,17,22,21,21,12,193537,68263677
8990,0.00153269,12984.8,0.00170504,0.023233,14,119696043,17,22,21,21,12,193566,68309164
9000,0.00153833,13047.8,0.00171277,0.017354,14,119840261,17,22,21,21,12,193702,68404580
9010,0.00153705,13052.6,0.00167846,0.105484,14,119988705,17,22,21,21,12,193820,68505982
9020,0.00153475,13044.5,0.00168035,0.016664,14,120094239,17,22,21,21,12,193850,68570788
9030,0.00154045,13108.3,0.00170862,0.018011,14,120239463,17,22,21,21,12,193982,68627673
9040,0.00153345,13064.4,0.00167713,0.019503,14,120385204,17,22,21,21,12,194036,68683122
9050,0.00153471,13085.6,0.00170139,0.032139,14,120483094,17,22,21,21,12,194080,68733321
9060,0.00153491,13100.1,0.00170862,0.021571,14,120602066,17,22,21,21,12,194105,68773422
9070,0.00153671,13132.1,0.00168187,0.016817,14,120757923,17,22,21,21,12,194147,68855204
9080,0.00154013,13173.1,0.00168312,0.017313,14,120866739,17,22,21,21,12,194173,68946938
9090,0.00153507,13147.2,0.00168173,0.019233,14,121030304,17,22,21,21,12,194219,69026484
9100,0.00153828,13186.5,0.00170085,0.017177,14,121140817,17,22,21,21,12,194289,69081054
9110,0.00153878,13205.9,0.00167773,0.035494,14,121281441,17,22,21,21,12,194327,69117112
9120,0.00153257,13173.7,0.00170682,0.027502,14,121482810,17,22,21,21,12,194483,69234227
9130,0.00153488,13210.4,0.00171046,0.01509,14,121642278,17,22,21,21,12,194528,69264842
9140,0.00154279,13297.4,0.00170921,0.019548,14,121819065,17,22,21,21,12,194612,69353074
9150,0.00153702,13264.6,0.00171133,0.016857,14,121979602,17,22,21,21,12,194738,69400378
9160,0.00153662,13275.4,0.00167834,0.018429,14,122112051,17,22,21,21,12,194778,69514758
9170,0.00153947,13312.1,0.00171635,0.024505,14,122223855,17,22,21,21,12,194830,69574082
9180,0.00153507,13286.8,0.00167355,0.016229,14,122343255,17,22,21,21,12,194873,69626926
9190,0.00153767,13322.4,0.00168233,0.023616,14,122465776,17,22,21,21,12,194930,69670214
9200,0.00153644,13324.1,0.0017108,0.026056,14,122581232,17,22,21,21,12,194972,69702494
9210,0.00153633,13337.7,0.00168124,0.026705,14,122719158,17,22,21,21,12,195011,69766023
9220,0.00153429,13337.5,0.00167825,0.019307,14,122884095,17,22,21,21,12,195040,69862690
9230,0.00153584,13361.5,0.00170488,0.017053,14,122981418,17,22,21,21,12,195077,69923345
9240,0.00153839,13398.3,0.00168553,0.023496,14,123118115,17,22,21,21,12,195129,69971713
9250,0.00153441,13383,0.00170116,0.024118,14,123301466,17,22,21,21,12,195215,70043224
9260,0.00153613,13409,0.00170684,0.019577,14,123404302,17,22,21,21,12,195263,70073448
9270,0.00153493,13421.1,0.00170713,0.050389,14,123619531,17,22,21,21,12,195364,70173305
9280,0.00153696,13450.4,0.001706,0.025385,14,123725978,17,22,21,21,12,195381,70251032
9290,0.00154147,13498.9,0.00169104,0.021536,14,123810327,17,22,21,21,12,195405,70300624
9300,0.00153828,13485.9,0.00169489,0.950562,14,123950089,17,22,21,21,12,195487,70349668
9310,0.00153764,13496.9,0.00170655,0.016653,14,124105247,17,22,21,21,12,195535,70416940
9320,0.00153877,13524.1,0.00167727,0.025382,14,124268652,17,22,21,21,12,195627,70525629
9330,0.00153728,13525.1,0.00171169,0.02563,14,124400331,17,22,21,21,12,195653,70563651
9340,0.00153666,13536.3,0.00167852,0.031912,14,124557281,17,22,21,21,12,195713,70607582
9350,0.00153686,13558.2,0.00170805,0.018577,14,124747902,17,22,21,21,12,195819,70681250
9360,0.00153677,13577.7,0.00170005,0.023567,14,124940111,17,22,21,21,12,195878,70747358
9370,0.00153748,13599.5,0.00168214,0.024775,14,125085830,17,22,21,21,12,195940,70833383
9380,0.00154191,13654.7,0.00170826,0.026342,14,125234191,17,22,21,21,12,196014,70899701
9390,0.00153628,13618.4,0.00168605,0.016771,14,125362119,17,22,21,21,12,196066,70950065
9400,0.00153973,13660.9,0.00178156,0.041798,14,125472722,17,22,21,21,12,196135,70973482
9410,0.00153733,13659,0.00170608,0.025703,14,125655901,17,22,21,21,12,196199,71024010
9420,0.00154014,13699.5,0.00171725,0.051791,14,125800986,17,22,21,21,12,196235,71103862
9430,0.00155923,13886.5,0.00171868,0.016117,14,125960934,17,22,21,21,12,196331,71146142
9440,0.00154314,13756.9,0.00169493,0.02088,14,126088016,17,22,21,21,12,196403,71208274
9450,0.00154247,13768.5,0.00171673,0.019269,14,126253396,17,22,21,21,12,196444,71291323
9460,0.00154041,13765.1,0.00170432,0.016184,14,126394557,17,22,21,21,12,196473,71370306
9470,0.00154413,13810.8,0.0016852,0.016193,14,126510002,17,22,21,21,12,196521,71418762
9480,0.00153509,13745.7,0.0017028,0.016526,14,126659694,17,22,21,21,12,196602,71478169
9490,0.00153978,13806.7,0.00171816,0.020175,14,126839581,17,22,21,21,12,196671,71568202
9500,0.00154133,13832.4,0.00171679,0.016271,14,126948728,17,22,21,21,12,196720,71628296
9510,0.00153677,13800.4,0.00168451,0.023959,14,127030140,17,22,21,21,12,196752,71653484
9520,0.00154162,13863,0.0017103,0.021488,14,127210200,17,22,21,21,12,196830,71744274
9530,0.00154055,13868.1,0.0016799,0.022306,14,127348231,17,22,21,21,12,196870,71787662
9540,0.00154127,13894.5,0.00170918,0.01781,14,127536769,17,22,21,21,12,196923,71851017
9550,0.00153949,13896.6,0.00168024,0.01595,14,127705751,17,22,21,21,12,196979,71938997
9560,0.00154213,13939.3,0.00168573,0.017309,14,127883478,17,22,21,21,12,197042,71990209
9570,0.00154288,13960.1,0.00168359,0.021565,14,128014808,17,22,21,21,12,197104,72053719
9580,0.00154589,13996.8,0.00168828,0.022899,14,128100694,17,22,21,21,12,197122,72073725
9590,0.00154214,13979.2,0.00171649,0.027289,14,128254905,17,22,21,21,12,197161,72146526
9600,0.00154055,13979.3,0.00171626,0.019107,14,128391887,17,22,21,21,12,197260,72221204
9610,0.00153982,13992.9,0.00171524,0.017305,14,128583860,17,22,21,21,12,197391,72352785
9620,0.00153983,14007.1,0.00167857,0.017169,14,128715069,17,22,21,21,12,197473,72406388
9630,0.00154212,14045.7,0.00168873,0.017561,14,128882855,17,22,21,21,12,197518,72494021
9640,0.00153923,14034.9,0.00171439,0.020498,14,129028326,17,22,21,21,12,197589,72548474
9650,0.00154123,14066.5,0.00171522,0.019997,14,129152998,17,22,21,21,12,197627,72597968
9660,0.00154039,14076.9,0.00171746,0.019386,14,129323904,17,22,21,21,12,197688,72642242
9670,0.00154272,14113.3,0.00168688,0.016164,14,129464809,17,22,21,21,12,197747,72703377
9680,0.00154275,14131.2,0.00171264,0.015532,14,129629355,17,22,21,21,12,197818,72753570
9690,0.00154289,14150.8,0.00168305,0.019012,14,129801296,17,22,21,21,12,197927,72888235
9700,0.00154365,14168.4,0.00171903,0.018891,14,129900234,17,22,21,21,12,197967,72930042
9710,0.00154458,14192.9,0.00171797,0.016733,14,130049220,17,22,21,21,12,198012,73000733
9720,0.00154424,14202.6,0.0016865,0.024795,14,130168468,17,22,21,21,12,198030,73036946
9730,0.00154068,14185.9,0.00171711,0.026526,14,130318681,17,22,21,21,12,198093,73091094
9740,0.00154041,14201.1,0.00171373,0.026512,14,130484961,17,22,21,21,12,198176,73168567
9750,0.00154077,14219.7,0.00168849,0.016955,14,130630114,17,22,21,21,12,198300,73231172
9760,0.00154337,14255.1,0.00171471,0.017271,14,130734969,17,22,21,21,12,198335,73267293
9770,0.00154321,14267.1,0.00171677,0.017365,14,130861187,17,22,21,21,12,198425,73357784
9780,0.00154334,14281.1,0.00169287,0.024057,14,130980545,17,22,21,21,12,198455,73383258
9790,0.00154425,14307.6,0.00168957,0.028839,14,131149403,17,22,21,21,12,198529,73439474
9800,0.00154923,14367.6,0.00172835,0.019947,14,131277458,17,22,21,21,12,198580,73477848
9810,0.00155562,14443,0.00169421,0.017636,14,131427619,17,22,21,21,12,198656,73529472
9820,0.00154504,14361.8,0.00169334,0.01617,14,131587675,17,22,21,21,12,198700,73586887
9830,0.00154932,14412.8,0.00171855,0.025744,14,131692067,17,22,21,21,12,198766,73638041
9840,0.00154627,14401.3,0.00171738,0.01928,14,131848780,17,22,21,21,12,198874,73758122
9850,0.00154641,14417.2,0.00171924,0.0163,14,131985243,17,22,21,21,12,198903,73874509
9860,0.00154511,14419.8,0.00169624,0.017661,14,132123096,17,22,21,21,12,198934,73970170
9870,0.00154813,14459.9,0.00169239,0.024562,14,132232507,17,22,21,21,12,198988,74009932
9880,0.00154568,14451.8,0.00171812,0.021992,14,132371802,17,22,21,21,12,199065,74061119
9890,0.00154577,14470.4,0.00168958,0.014956,14,132537252,17,22,21,21,12,199151,74139922
9900,0.00154482,14479.7,0.00169317,0.021388,14,132707231,17,22,21,21,12,199218,74190331
9910,0.00154528,14499.7,0.00172283,0.023,14,132852735,17,22,21,21,12,199280,74251940
9920,0.00154669,14529.6,0.00169666,0.016336,14,133007140,17,22,21,21,12,199312,74362124
9930,0.00154732,14556.5,0.00171869,0.016607,14,133206302,17,22,21,21,12,199388,74435836
9940,0.00154398,14544,0.00171792,0.020175,14,133382980,17,22,21,21,12,199463,74534293
9950,0.00154618,14577.7,0.00169482,0.016654,14,133503176,17,22,21,21,12,199479,74582477
9960,0.00154626,14597.7,0.00171594,0.019226,14,133685301,17,22,21,21,12,199590,74666602
9970,0.00154535,14609,0.00172294,0.020473,14,133872250,17,22,21,21,12,199653,74763151
9980,0.00154691,14636.7,0.00169719,0.017434,14,133992565,17,22,21,21,12,199693,74815762
9990,0.00154831,14665.8,0.00169273,0.019866,14,134142823,17,22,21,21,12,199809,74878780
10000,0.00155931,14797.7,0.0017246,0.018768,14,134404448,17,22,21,21,12,199864,74992100
